Time;Dist;GYRO_STEER;GYRO_Z;V_Sat;Longitude;Latitude;;;
s;m;V;deg/s;km/h;°;°;;;
1417,72;0;2,5964749;-6,84;80,39;9,3463847;45,823932;;;
1417,76;0;2,5775537;-5,98;79,27;9,3463964;45,8239332;;;
1417,8;0;2,5819025;-3,62;79,27;9,346408;45,8239344;;;
1417,84;0;2,5838099;-3,58;79,17;9,3464196;45,8239356;;;
1417,88;0;2,5735102;-5,1;79,17;9,3464311;45,8239368;;;
1417,92;0;2,583581;-5,48;79,36;9,3464427;45,8239379;;;
1417,96;0;2,5452809;-5,88;79,36;9,3464544;45,8239393;;;
1418;0;2,5589378;-4,56;79,29;9,3464661;45,8239407;;;
1418,04;0;2,5433736;-2,72;79,29;9,3464779;45,8239422;;;
1418,08;0;2,548409;-1,52;79,22;9,3464897;45,8239437;;;
1418,12;0;2,5191116;-2,42;79,22;9,3465014;45,8239451;;;
1418,16;0;2,5009534;-3,82;80,12;9,3465131;45,8239465;;;
1418,2;0;2,5330737;-4,44;80,12;9,3465249;45,8239478;;;
1418,24;0;2,445487;-4,26;79,86;9,3465367;45,8239491;;;
1418,28;0;2,4621193;-2,8;79,86;9,3465488;45,8239504;;;
1418,32;0;2,4466314;-1,58;80,02;9,3465609;45,8239518;;;
1418,36;0;2,4531164;-2,32;80,02;9,3465733;45,8239533;;;
1418,4;0;2,4849315;-3,26;80,65;9,3465857;45,8239547;;;
1418,44;0;2,4791331;-4,44;80,65;9,3465981;45,8239562;;;
1418,48;0;2,5006483;-4,74;81,3;9,3466105;45,8239577;;;
1418,52;0;2,5010297;-4,46;81,3;9,3466226;45,8239591;;;
1418,56;0;2,5160599;-3,46;82,07;9,3466348;45,8239605;;;
1418,6;0;2,49279;-0,74;82,07;9,3466467;45,8239619;;;
1418,64;0;2,490272;-1,82;82,6;9,3466587;45,8239633;;;
1418,68;0;2,5062177;-2,92;82,6;9,3466707;45,8239647;;;
1418,72;0;2,5243762;-3,16;82,34;9,3466828;45,8239661;;;
1418,76;0;2,5075147;-4,32;82,34;9,3466949;45,8239676;;;
1418,8;0;2,5001905;-4,06;82,4;9,346707;45,8239692;;;
1418,84;0;2,5136948;-3,16;82,4;9,3467189;45,8239708;;;
1418,88;0;2,4931715;-1,62;82,58;9,3467309;45,8239724;;;
1418,92;0;2,5391009;-1,1;82,58;9,3467428;45,8239739;;;
1418,96;0;2,5094223;-1;82,45;9,3467548;45,8239755;;;
1419;0;2,4825664;-1,5;82,45;9,3467668;45,823977;;;
1419,04;0;2,5089645;-2,84;82,03;9,3467789;45,8239785;;;
1419,08;0;2,5188065;-2,76;82,03;9,3467908;45,8239799;;;
1419,12;0;2,5168991;-3,04;82,06;9,3468028;45,8239812;;;
1419,16;0;2,4904246;-3,68;82,06;9,3468148;45,8239827;;;
1419,2;0;2,4840922;-2,42;82,3;9,3468268;45,8239842;;;
1419,24;0;2,5105667;-0,9;82,3;9,3468388;45,823986;;;
1419,28;0;2,4842448;0,16;82,23;9,3468508;45,8239877;;;
1419,32;0;2,4379337;-0,5;82,23;9,3468627;45,8239894;;;
1419,36;0;2,4936292;-0,94;81,97;9,3468747;45,8239912;;;
1419,4;0;2,4608986;-2,72;81,97;9,3468865;45,823993;;;
1419,44;0;2,4743264;-2,62;81,45;9,3468983;45,8239947;;;
1419,48;0;2,4850078;-3,84;81,45;9,3469097;45,8239965;;;
1419,52;0;2,48455;-2,36;81,83;9,3469212;45,8239982;;;
1419,56;0;2,4955366;-0,66;81,83;9,3469326;45,8239999;;;
1419,6;0;2,4235902;-2,28;81,43;9,3469441;45,8240016;;;
1419,64;0;2,4635689;-3,14;81,43;9,346956;45,8240036;;;
1419,68;0;2,48455;-3,1;80,33;9,3469679;45,8240055;;;
1419,72;0;2,5003431;-2;80,33;9,3469797;45,8240074;;;
1419,76;0;2,4937818;-1,56;79,95;9,3469915;45,8240093;;;
1419,8;0;2,5693901;-2,68;79,95;9,3470027;45,8240111;;;
1419,84;0;2,5247576;-2,94;80,68;9,3470139;45,8240129;;;
1419,88;0;2,5067518;-2,94;80,68;9,3470251;45,824015;;;
1419,92;0;2,5532155;-1,56;79,9;9,3470363;45,8240171;;;
1419,96;0;2,5436788;-0,52;79,9;9,3470477;45,8240194;;;
1420;0;2,5224686;-1,34;78,73;9,3470592;45,8240217;;;
1420,04;0;2,517662;-2,56;78,73;9,3470707;45,8240239;;;
1420,08;0;2,5570304;-2,18;78,74;9,3470822;45,8240261;;;
1420,12;0;2,5529103;-0,18;78,74;9,3470936;45,8240282;;;
1420,16;0;2,525902;-0,76;79,04;9,347105;45,8240303;;;
1420,2;0;2,506294;-1,44;79,04;9,3471161;45,8240321;;;
1420,24;0;2,5365832;-2,78;79,21;9,3471272;45,8240338;;;
1420,28;0;2,5308611;0,36;79,21;9,3471381;45,8240357;;;
1420,32;0;2,5167465;-0,98;78,99;9,3471491;45,8240375;;;
1420,36;0;2,5613029;-2,14;78,99;9,3471604;45,8240396;;;
1420,4;0;2,5629051;-1,52;78,75;9,3471717;45,8240418;;;
1420,44;0;2,5335314;1,3;78,75;9,3471833;45,8240441;;;
1420,48;0;2,5531392;0,58;78,37;9,3471949;45,8240463;;;
1420,52;0;2,4898906;-0,02;78,37;9,347206;45,8240485;;;
1420,56;0;2,5198746;0,34;78,53;9,3472172;45,8240506;;;
1420,6;0;2,4976728;-0,18;78,53;9,3472278;45,8240525;;;
1420,64;0;2,4840159;-0,02;78,68;9,3472384;45,8240544;;;
1420,68;0;2,5041578;-0,1;78,68;9,347249;45,8240564;;;
1420,72;0;2,4470129;0,4;77,7;9,3472596;45,8240584;;;
1420,76;0;2,4608986;0,24;77,7;9,3472701;45,8240604;;;
1420,8;0;2,4476233;0,04;77,22;9,3472807;45,8240624;;;
1420,84;0;2,4728005;0,06;77,22;9,3472912;45,8240643;;;
1420,88;0;2,4465551;0,18;76,68;9,3473017;45,8240662;;;
1420,92;0;2,4362552;0,1;76,68;9,3473122;45,8240683;;;
1420,96;0;2,4400699;-0,06;75,84;9,3473227;45,8240703;;;
1421;0;2,412451;-0,56;75,84;9,3473334;45,8240724;;;
1421,04;0;2,4275575;-0,12;75,31;9,3473442;45,8240744;;;
1421,08;0;2,4196229;-0,58;75,31;9,347355;45,8240765;;;
1421,12;0;2,4325931;-0,46;74,97;9,3473658;45,8240785;;;
1421,16;0;2,4148927;-0,18;74,97;9,3473762;45,8240806;;;
1421,2;0;2,4274049;-0,94;75,4;9,3473866;45,8240826;;;
1421,24;0;2,4449527;-0,36;75,4;9,3473972;45,8240848;;;
1421,28;0;2,4213014;-0,86;74,84;9,3474077;45,8240869;;;
1421,32;0;2,4531927;-1,18;74,84;9,3474184;45,8240892;;;
1421,36;0;2,4222169;-0,48;74,14;9,3474291;45,8240914;;;
1421,4;0;2,4427402;-0,9;74,14;9,3474397;45,8240935;;;
1421,44;0;2,4551764;-0,8;74,6;9,3474504;45,8240956;;;
1421,48;0;2,4172578;-0,12;74,6;9,3474613;45,8240976;;;
1421,52;0;2,4629586;-1,1;73,99;9,3474721;45,8240997;;;
1421,56;0;2,4307621;-0,72;73,99;9,3474826;45,8241016;;;
1421,6;0;2,4323642;0,16;73,62;9,3474932;45,8241036;;;
1421,64;0;2,4682992;-0,8;73,62;9,3475036;45,8241055;;;
1421,68;0;2,3954372;-0,06;73,1;9,3475141;45,8241074;;;
1421,72;0;2,4000151;0,82;73,1;9,3475248;45,8241093;;;
1421,76;0;2,3987181;0,28;72,02;9,3475354;45,8241112;;;
1421,8;0;2,3351643;-0,18;72,02;9,3475459;45,8241131;;;
1421,84;0;2,386816;-0,22;71,38;9,3475563;45,824115;;;
1421,88;0;2,3729303;-0,42;71,38;9,3475666;45,824117;;;
1421,92;0;2,351644;-0,38;70,67;9,3475769;45,824119;;;
1421,96;0;2,367666;-0,3;70,67;9,3475872;45,8241211;;;
1422;0;2,3176925;-0,82;70,15;9,3475976;45,8241231;;;
1422,04;0;2,3369954;-0,62;70,15;9,3476077;45,8241253;;;
1422,08;0;2,3340197;-0,54;69,44;9,3476178;45,8241274;;;
1422,12;0;2,3149459;0,22;69,44;9,3476277;45,8241297;;;
1422,16;0;2,3060958;0,8;68,8;9,3476377;45,8241319;;;
1422,2;0;2,2931256;0,62;68,8;9,3476479;45,8241341;;;
1422,24;0;2,243839;0,26;67,53;9,3476581;45,8241363;;;
1422,28;0;2,2004271;0,08;67,53;9,3476681;45,8241386;;;
1422,32;0;2,1732659;-0,5;67,39;9,3476782;45,8241409;;;
1422,36;0;2,1473258;-1,06;67,39;9,3476883;45,8241434;;;
1422,4;0;2,1875331;-0,92;67,4;9,3476985;45,8241458;;;
1422,44;0;2,164187;-1,4;67,4;9,347709;45,8241486;;;
1422,48;0;2,0624855;-1,66;66,45;9,3477196;45,8241514;;;
1422,52;0;2,122072;-1,66;66,45;9,3477301;45,8241542;;;
1422,56;0;2,0904095;-1,82;65,79;9,3477406;45,8241569;;;
1422,6;0;2,0610359;-2,34;65,79;9,3477509;45,8241596;;;
1422,64;0;2,039063;-3,06;65,33;9,3477612;45,8241622;;;
1422,68;0;1,9936674;-4,16;65,33;9,3477715;45,8241649;;;
1422,72;0;1,9815364;-3,9;65,33;9,3477818;45,8241675;;;
1422,76;0;2,0376134;-6,06;65,33;9,347792;45,8241701;;;
1422,8;0;2,0130463;-5,86;65,15;9,3478022;45,8241726;;;
1422,84;0;1,9954984;-6,5;65,15;9,3478121;45,8241753;;;
1422,88;0;2,0267031;-7,9;65,3;9,3478221;45,8241779;;;
1422,92;0;2,0072479;-7,4;65,3;9,3478316;45,8241806;;;
1422,96;0;1,9957273;-8,46;64,68;9,3478412;45,8241833;;;
1423;0;2,0765238;-9,14;64,68;9,3478505;45,824186;;;
1423,04;0;2,0739298;-9,58;63,42;9,3478598;45,8241887;;;
1423,08;0;2,0653846;-10,38;63,42;9,3478689;45,8241916;;;
1423,12;0;2,1004806;-10,94;62,46;9,3478781;45,8241944;;;
1423,16;0;2,0933087;-10,68;62,46;9,3478872;45,8241973;;;
1423,2;0;2,0956738;-10,88;61,6;9,3478963;45,8242001;;;
1423,24;0;2,1608298;-12,14;61,6;9,3479054;45,8242031;;;
1423,28;0;2,1738763;-11,8;60,84;9,3479145;45,8242061;;;
1423,32;0;2,1653314;-11,86;60,84;9,3479231;45,8242092;;;
1423,36;0;2,2289615;-12,06;61,29;9,3479318;45,8242122;;;
1423,4;0;2,2590218;-10,84;61,29;9,34794;45,8242153;;;
1423,44;0;2,1657128;-10,82;61,61;9,3479481;45,8242184;;;
1423,48;0;2,134203;-10,78;61,61;9,3479564;45,8242218;;;
1423,52;0;2,2319369;-11,82;60,59;9,3479647;45,8242251;;;
1423,56;0;2,1821163;-10,84;60,59;9,3479735;45,8242288;;;
1423,6;0;2,1005569;-11,42;59,78;9,3479822;45,8242326;;;
1423,64;0;2,212024;-13,32;59,78;9,3479909;45,8242366;;;
1423,68;0;2,1350422;-11,4;60,84;9,3479996;45,8242407;;;
1423,72;0;2,1961546;-11,94;60,84;9,3480081;45,8242448;;;
1423,76;0;2,1824214;-12,52;62,84;9,3480167;45,8242488;;;
1423,8;0;2,1244371;-12,18;62,84;9,3480254;45,824253;;;
1423,84;0;2,1677728;-12,3;63,23;9,3480342;45,8242571;;;
1423,88;0;2,2088194;-14,08;63,23;9,3480426;45,8242609;;;
1423,92;0;2,1596091;-13,38;64,35;9,3480511;45,8242646;;;
1423,96;0;2,1824977;-12,78;64,35;9,3480588;45,8242679;;;
1424;0;2,2761118;-14,44;65,79;9,3480665;45,8242711;;;
1424,04;0;2,1869991;-12,98;65,79;9,3480739;45,8242743;;;
1424,08;0;2,1932552;-13,46;63,93;9,3480814;45,8242775;;;
1424,12;0;2,2472723;-14,14;63,93;9,3480887;45,8242809;;;
1424,16;0;2,1953154;-12,78;62,15;9,3480961;45,8242843;;;
1424,2;0;2,1682305;-12,78;62,15;9,3481033;45,8242878;;;
1424,24;0;2,2568092;-13,64;60,64;9,3481106;45,8242913;;;
1424,28;0;2,2272067;-12,56;60,64;9,3481175;45,8242948;;;
1424,32;0;2,1251237;-12,8;60,18;9,3481245;45,8242984;;;
1424,36;0;2,1921871;-12,94;60,18;9,3481312;45,8243023;;;
1424,4;0;2,1779964;-12,86;59,32;9,348138;45,8243061;;;
1424,44;0;2,1676965;-13,18;59,32;9,3481445;45,8243103;;;
1424,48;0;2,1370258;-12,64;58,05;9,3481511;45,8243144;;;
1424,52;0;2,1736474;-13,86;58,05;9,3481574;45,8243186;;;
1424,56;0;2,2015715;-13,18;58,14;9,3481638;45,8243227;;;
1424,6;0;2,0944531;-13,3;58,14;9,3481699;45,8243267;;;
1424,64;0;2,0878155;-12,98;57,7;9,348176;45,8243307;;;
1424,68;0;2,2469671;-14,6;57,7;9,3481819;45,824335;;;
1424,72;0;2,0710306;-13,4;56,94;9,3481878;45,8243392;;;
1424,76;0;2,0379186;-14,46;56,94;9,3481936;45,8243438;;;
1424,8;0;2,2100403;-14,32;55,31;9,3481994;45,8243484;;;
1424,84;0;2,0932324;-14,9;55,31;9,3482049;45,824353;;;
1424,88;0;2,0281527;-15,16;55,44;9,3482104;45,8243576;;;
1424,92;0;2,1671624;-15,72;55,44;9,3482157;45,8243621;;;
1424,96;0;2,1172655;-16,78;55,04;9,348221;45,8243665;;;
1425;0;2,0969708;-16,42;55,04;9,3482259;45,8243708;;;
1425,04;0;2,2108033;-16,98;54,69;9,3482309;45,824375;;;
1425,08;0;2,1602957;-16,84;54,69;9,3482356;45,8243792;;;
1425,12;0;2,1254289;-16,62;54,42;9,3482403;45,8243834;;;
1425,16;0;2,1801326;-17,24;54,42;9,3482449;45,8243877;;;
1425,2;0;2,222934;-18,14;52,87;9,3482495;45,8243921;;;
1425,24;0;2,1654077;-17,9;52,87;9,3482543;45,8243967;;;
1425,28;0;2,1800563;-16,82;52,08;9,3482592;45,8244014;;;
1425,32;0;2,2246888;-18,1;52,08;9,3482643;45,8244063;;;
1425,36;0;2,2097352;-17,98;51,92;9,3482694;45,8244111;;;
1425,4;0;2,2628365;-18,88;51,92;9,3482742;45,8244161;;;
1425,44;0;2,297627;-19,14;52,31;9,348279;45,824421;;;
1425,48;0;2,2673378;-18,54;52,31;9,3482835;45,824426;;;
1425,52;0;2,3284502;-19,46;52,46;9,348288;45,824431;;;
1425,56;0;2,3809412;-18,38;52,46;9,3482924;45,8244361;;;
1425,6;0;2,3949795;-19,1;52,63;9,3482968;45,8244412;;;
1425,64;0;2,4570074;-19,18;52,63;9,348301;45,8244463;;;
1425,68;0;2,4631875;-17,62;52,97;9,3483053;45,8244514;;;
1425,72;0;2,4950788;-19,08;52,97;9,3483095;45,8244567;;;
1425,76;0;2,5650413;-18,34;53,02;9,3483137;45,8244619;;;
1425,8;0;2,5973904;-17,4;53,02;9,3483181;45,8244674;;;
1425,84;0;2,6211946;-17,9;53,02;9,3483226;45,8244729;;;
1425,88;0;2,6673532;-16,1;53,02;9,348327;45,8244785;;;
1425,92;0;2,7147324;-15,92;53,65;9,3483314;45,824484;;;
1425,96;0;2,7293048;-15,54;53,65;9,3483357;45,8244897;;;
1426;0;2,7466238;-13,86;55,21;9,34834;45,8244954;;;
1426,04;0;2,7724876;-12,92;55,21;9,3483443;45,8245015;;;
1426,08;0;2,7703514;-13,4;55,57;9,3483486;45,8245075;;;
1426,12;0;2,8008695;-11,46;55,57;9,3483522;45,8245137;;;
1426,16;0;2,8373384;-11,78;57,05;9,3483559;45,8245199;;;
1426,2;0;2,823987;-11,22;57,05;9,3483592;45,8245261;;;
1426,24;0;2,843137;-10,42;58,32;9,3483625;45,8245323;;;
1426,28;0;2,9433887;-10,56;58,32;9,3483658;45,8245384;;;
1426,32;0;2,9208817;-9,02;59,15;9,3483691;45,8245446;;;
1426,36;0;2,8911266;-7,88;59,15;9,3483721;45,8245506;;;
1426,4;0;2,944762;-6,72;60,32;9,3483752;45,8245565;;;
1426,44;0;2,9442279;-6,14;60,32;9,348378;45,8245624;;;
1426,48;0;2,8892193;-5,88;60,81;9,3483808;45,8245683;;;
1426,52;0;2,9463642;-4,28;60,81;9,3483831;45,8245739;;;
1426,56;0;2,9419391;-4,76;61,23;9,3483854;45,8245794;;;
1426,6;0;2,8889904;-4,42;61,23;9,3483874;45,8245849;;;
1426,64;0;2,9414051;-3,4;61,07;9,3483895;45,8245903;;;
1426,68;0;2,9777215;-2,96;61,07;9,348392;45,8245962;;;
1426,72;0;2,9729149;-3,2;59,68;9,3483945;45,8246021;;;
1426,76;0;2,9782555;-2,06;59,68;9,3483973;45,8246085;;;
1426,8;0;3,0016782;-1,9;59,18;9,3484001;45,8246149;;;
1426,84;0;2,9840541;-0,38;59,18;9,3484028;45,8246213;;;
1426,88;0;3,0138092;-0,52;60,01;9,3484055;45,8246278;;;
1426,92;0;3,0918591;0,26;60,01;9,3484081;45,8246341;;;
1426,96;0;3,0257874;0,72;61,37;9,3484107;45,8246404;;;
1427;0;3,0280001;2,46;61,37;9,3484142;45,8246463;;;
1427,04;0;3,066529;1,84;62,02;9,3484178;45,8246521;;;
1427,08;0;2,9886317;2,32;62,02;9,3484224;45,8246575;;;
1427,12;0;3,0388339;2,66;62,48;9,3484271;45,8246628;;;
1427,16;0;3,0973523;4,08;62,48;9,3484328;45,8246677;;;
1427,2;0;3,0576787;4,68;62,44;9,3484385;45,8246725;;;
1427,24;0;3,1292436;5,4;62,44;9,3484453;45,8246768;;;
1427,28;0;3,1754022;6,04;61,95;9,3484521;45,824681;;;
1427,32;0;3,1058211;7,78;61,95;9,3484592;45,8246849;;;
1427,36;0;3,0727088;8,96;61,49;9,3484663;45,8246888;;;
1427,4;0;3,0061796;9,86;61,49;9,3484738;45,8246927;;;
1427,44;0;2,966964;10,24;60,57;9,3484813;45,8246965;;;
1427,48;0;2,9942012;10,82;60,57;9,3484891;45,8247005;;;
1427,52;0;2,9923701;10,74;59,76;9,348497;45,8247044;;;
1427,56;0;2,9673455;11,56;59,76;9,3485038;45,8247091;;;
1427,6;0;2,9143965;12,74;59,71;9,3485106;45,8247137;;;
1427,64;0;2,9132521;12,14;59,71;9,3485158;45,8247189;;;
1427,68;0;2,8886852;12,52;60,49;9,3485211;45,8247241;;;
1427,72;0;2,8342104;13,36;60,49;9,3485249;45,8247294;;;
1427,76;0;2,7516592;14,12;60,75;9,3485287;45,8247347;;;
1427,8;0;2,7809565;13,26;60,75;9,3485317;45,8247402;;;
1427,84;0;2,774929;13,54;60,5;9,3485346;45,8247456;;;
1427,88;0;2,7258713;13,32;60,5;9,3485383;45,824751;;;
1427,92;0;2,725261;14,4;59,34;9,348542;45,8247563;;;
1427,96;0;2,6274507;14,68;59,34;9,3485458;45,8247616;;;
1428;0;2,5941861;14,28;58,66;9,3485497;45,8247669;;;
1428,04;0;2,6090636;13,3;58,66;9,3485532;45,8247723;;;
1428,08;0;2,5513844;13,1;58,41;9,3485568;45,8247777;;;
1428,12;0;2,541924;12,98;58,41;9,3485602;45,8247829;;;
1428,16;0;2,5799952;12,54;58,32;9,3485637;45,824788;;;
1428,2;0;2,5030897;12,08;58,32;9,3485673;45,8247932;;;
1428,24;0;2,5242999;11,42;58,18;9,348571;45,8247983;;;
1428,28;0;2,5925076;10,76;58,18;9,3485746;45,8248037;;;
1428,32;0;2,5350573;9,68;57,53;9,3485782;45,824809;;;
1428,36;0;2,5917447;9,1;57,53;9,3485819;45,8248142;;;
1428,4;0;2,6668954;9,54;57,54;9,3485857;45,8248194;;;
1428,44;0;2,5545888;10,1;57,54;9,3485899;45,8248247;;;
1428,48;0;2,6295869;10,12;57,35;9,3485942;45,82483;;;
1428,52;0;2,7389941;10,5;57,35;9,3485985;45,8248353;;;
1428,56;0;2,6270692;11;56,89;9,3486027;45,8248406;;;
1428,6;0;2,586175;11,78;56,89;9,3486071;45,8248459;;;
1428,64;0;2,5982296;11,38;57,28;9,3486115;45,8248512;;;
1428,68;0;2,5641258;10,76;57,28;9,3486163;45,8248568;;;
1428,72;0;2,6114287;10,3;57,02;9,3486212;45,8248624;;;
1428,76;0;2,5772486;9,94;57,02;9,3486266;45,8248681;;;
1428,8;0;2,5262072;9,74;57,53;9,348632;45,8248738;;;
1428,84;0;2,5718317;9,38;57,53;9,3486377;45,8248796;;;
1428,88;0;2,5933468;9,18;58,07;9,3486435;45,8248854;;;
1428,92;0;2,5300982;10,42;58,07;9,3486492;45,8248913;;;
1428,96;0;2,541924;10,26;58,98;9,348655;45,8248971;;;
1429;0;2,5222397;9,42;58,98;9,3486611;45,8249028;;;
1429,04;0;2,5021741;9,24;60,07;9,3486672;45,8249085;;;
1429,08;0;2,5288775;9,1;60,07;9,3486735;45,8249143;;;
1429,12;0;2,4722664;9,56;60,88;9,3486798;45,8249201;;;
1429,16;0;2,4906535;9,22;60,88;9,3486859;45,8249261;;;
1429,2;0;2,4901195;8,18;61,84;9,348692;45,8249321;;;
1429,24;0;2,443732;8,32;61,84;9,3486983;45,824938;;;
1429,28;0;2,4658577;8,38;62,91;9,3487046;45,8249439;;;
1429,32;0;2,4222169;7,78;62,91;9,3487111;45,8249496;;;
1429,36;0;2,432059;7,8;63,98;9,3487176;45,8249553;;;
1429,4;0;2,4577703;8,44;63,98;9,3487241;45,8249609;;;
1429,44;0;2,4455633;6,98;64,72;9,3487306;45,8249665;;;
1429,48;0;2,4242005;6,98;64,72;9,3487373;45,8249722;;;
1429,52;0;2,4425113;6,86;65,46;9,3487439;45,8249778;;;
1429,56;0;2,4502935;6,98;65,46;9,3487506;45,8249836;;;
1429,6;0;2,4233613;7,76;65,84;9,3487573;45,8249893;;;
1429,64;0;2,397192;6,64;65,84;9,348764;45,824995;;;
1429,68;0;2,432822;5,48;66,45;9,3487708;45,8250006;;;
1429,72;0;2,4056609;6,46;66,45;9,3487779;45,8250064;;;
1429,76;0;2,3777368;5,32;66,81;9,348785;45,8250121;;;
1429,8;0;2,4696724;4,74;66,81;9,3487923;45,825018;;;
1429,84;0;2,4414432;5,36;67,19;9,3487997;45,8250239;;;
1429,88;0;2,3988707;4,98;67,19;9,3488069;45,8250297;;;
1429,92;0;2,4765391;5,2;67,41;9,3488142;45,8250355;;;
1429,96;0;2,3999388;4,4;67,41;9,3488215;45,8250412;;;
1430;0;2,3992522;4,5;68,05;9,3488288;45,8250468;;;
1430,04;0;2,467994;5,38;68,05;9,3488359;45,8250526;;;
1430,08;0;2,3987181;4,78;68,05;9,3488431;45,8250584;;;
1430,12;0;2,3922329;4,62;68,05;9,3488506;45,8250642;;;
1430,16;0;2,3913937;5;68,07;9,3488582;45,8250699;;;
1430,2;0;2,349355;3,96;68,07;9,3488664;45,8250751;;;
1430,24;0;2,4074919;4,14;68,19;9,3488747;45,8250803;;;
1430,28;0;2,3460743;4,52;68,19;9,3488832;45,8250852;;;
1430,32;0;2,3105209;4,32;68,38;9,3488918;45,8250901;;;
1430,36;0;2,3987944;3,42;68,38;9,3489007;45,8250948;;;
1430,4;0;2,3212023;3,76;68,35;9,3489096;45,8250995;;;
1430,44;0;2,3518729;2,9;68,35;9,3489183;45,8251043;;;
1430,48;0;2,3675134;2,72;68,45;9,348927;45,8251091;;;
1430,52;0;2,293736;2,76;68,45;9,3489351;45,8251144;;;
1430,56;0;2,3408864;3,12;68,61;9,3489432;45,8251197;;;
1430,6;0;2,3228045;2,58;68,61;9,3489509;45,8251251;;;
1430,64;0;2,3052566;2,38;68,27;9,3489586;45,8251306;;;
1430,68;0;2,3483632;2,02;68,27;9,3489661;45,8251359;;;
1430,72;0;2,2378116;1,74;67,47;9,3489736;45,8251412;;;
1430,76;0;2,3082321;0,92;67,47;9,3489809;45,8251466;;;
1430,8;0;2,3551536;1,34;67,14;9,3489882;45,8251519;;;
1430,84;0;2,270771;0,64;67,14;9,3489953;45,8251574;;;
1430,88;0;2,3047988;0,7;66,73;9,3490025;45,8251629;;;
1430,92;0;2,3395131;0,52;66,73;9,3490095;45,8251682;;;
1430,96;0;2,2561224;0,28;66,51;9,3490166;45,8251735;;;
1431;0;2,2845042;0,52;66,51;9,3490237;45,8251787;;;
1431,04;0;2,2880902;0,1;66,25;9,3490308;45,8251839;;;
1431,08;0;2,2087431;-0,46;66,25;9,3490377;45,8251892;;;
1431,12;0;2,2788584;-1,02;66;9,3490446;45,8251945;;;
1431,16;0;2,2639809;-2,18;66;9,3490512;45,8251999;;;
1431,2;0;2,2178986;-2,5;66,26;9,3490578;45,8252052;;;
1431,24;0;2,261692;-1,8;66,26;9,3490643;45,8252104;;;
1431,28;0;2,2446783;-3,06;66,72;9,3490708;45,8252156;;;
1431,32;0;2,271534;-3,92;66,72;9,3490769;45,8252209;;;
1431,36;0;2,2881665;-3,8;66,82;9,349083;45,8252262;;;
1431,4;0;2,2804606;-4,14;66,82;9,3490886;45,8252319;;;
1431,44;0;2,3477528;-4,32;66,65;9,3490943;45,8252375;;;
1431,48;0;2,3897152;-5,64;66,65;9,3491002;45,8252433;;;
1431,52;0;2,3825436;-4,92;66,62;9,349106;45,825249;;;
1431,56;0;2,4351108;-4,44;66,62;9,349112;45,8252548;;;
1431,6;0;2,4164948;-4,32;67,05;9,349118;45,8252606;;;
1431,64;0;2,4476233;-3,58;67,05;9,3491241;45,8252665;;;
1431,68;0;2,4859996;-4,94;67,17;9,3491302;45,8252724;;;
1431,72;0;2,4526587;-4,66;67,17;9,3491362;45,8252784;;;
1431,76;0;2,4656289;-4,26;67,56;9,3491421;45,8252844;;;
1431,8;0;2,4480047;-3,14;67,56;9,3491475;45,8252904;;;
1431,84;0;2,4542608;-4,44;68,24;9,349153;45,8252964;;;
1431,88;0;2,4719613;-3,7;68,24;9,3491584;45,8253024;;;
1431,92;0;2,4203858;-4,34;68,01;9,3491639;45,8253084;;;
1431,96;0;2,4721138;-3,48;68,01;9,3491693;45,8253145;;;
1432;0;2,483253;-4,6;67,77;9,3491747;45,8253207;;;
1432,04;0;2,4879069;-4,18;67,77;9,34918;45,825327;;;
1432,08;0;2,5072858;-3,14;67,89;9,3491853;45,8253332;;;
1432,12;0;2,4786754;-4;67,89;9,3491911;45,8253394;;;
1432,16;0;2,4977491;-2,52;68,55;9,3491968;45,8253456;;;
1432,2;0;2,5339129;-3,9;68,55;9,3492028;45,8253517;;;
1432,24;0;2,4888225;-3,32;68,83;9,3492088;45,8253577;;;
1432,28;0;2,5017927;-1,72;68,83;9,3492146;45,8253637;;;
1432,32;0;2,4911876;-2,56;69,55;9,3492204;45,8253696;;;
1432,36;0;2,4695199;-2,36;69,55;9,3492262;45,8253757;;;
1432,4;0;2,4905009;-3,38;69,28;9,349232;45,8253817;;;
1432,44;0;2,4499121;-2,2;69,28;9,3492381;45,8253876;;;
1432,48;0;2,4699776;-1,88;69,7;9,3492441;45,8253936;;;
1432,52;0;2,4611275;-1,7;69,7;9,3492503;45,8253997;;;
1432,56;0;2,4187074;-3,12;69,94;9,3492566;45,8254057;;;
1432,6;0;2,4764628;-2,48;69,94;9,3492631;45,8254119;;;
1432,64;0;2,4476233;-3,52;70,25;9,3492696;45,8254181;;;
1432,68;0;2,4387729;-2,3;70,25;9,3492762;45,8254243;;;
1432,72;0;2,4708931;-3,82;70,93;9,3492828;45,8254305;;;
1432,76;0;2,4692147;-2,9;70,93;9,3492893;45,8254368;;;
1432,8;0;2,4833293;-2,72;72,11;9,3492959;45,8254431;;;
1432,84;0;2,4516668;-2,72;72,11;9,3493025;45,8254494;;;
1432,88;0;2,4909587;-1,82;72,76;9,3493091;45,8254558;;;
1432,92;0;2,5021741;-2,98;72,76;9,3493158;45,8254622;;;
1432,96;0;2,4725716;-2,06;73,14;9,3493226;45,8254685;;;
1433;0;2,478828;-1,88;73,14;9,3493295;45,825475;;;
1433,04;0;2,4759285;-2,38;74,03;9,3493364;45,8254814;;;
